timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798827.444,-42.969,-558.594,-32.715,-33.691,0.000,0
1644798827.448,-29.785,-187.988,-31.250,-28.320,0.000,0
1644798827.452,-19.531,-249.023,-29.785,-3.418,0.000,0
1644798827.455,-19.531,-257.812,-32.227,2.930,0.000,0
1644798827.459,-39.551,225.098,-32.715,-28.809,0.000,0
1644798827.463,-47.852,-128.418,-30.762,-44.434,0.000,0
1644798827.467,-32.227,-181.641,-26.855,-36.133,0.000,0
1644798827.471,-18.555,353.516,-28.809,-25.879,0.000,0
1644798827.475,-22.949,562.500,-29.785,-24.414,0.000,0
1644798827.479,-19.531,143.555,-30.762,-27.344,0.000,0
1644798827.483,-23.438,-379.883,-37.109,-36.133,0.000,0
1644798827.487,-22.949,-311.523,-37.598,-43.945,0.000,0
1644798827.491,-6.348,50.293,-38.574,-41.016,0.000,0
1644798827.495,-1.465,59.082,-41.504,-27.344,0.000,0
1644798827.498,-12.207,-520.508,-40.527,-17.578,0.000,0
1644798827.502,-35.156,-488.770,-40.039,-33.691,0.000,0
1644798827.506,-35.645,17.090,-38.086,-51.758,0.000,0
1644798827.510,-15.625,165.527,-37.109,-36.133,0.000,0
1644798827.514,-15.137,287.109,-31.738,-10.254,0.000,0
1644798827.518,-36.133,333.984,-31.738,-11.719,0.000,0
1644798827.522,-39.062,-89.355,-35.645,-14.160,0.000,0
1644798827.526,-27.832,-315.430,-33.691,-13.184,0.000,0
1644798827.530,-17.578,90.820,-28.320,-13.672,0.000,0
1644798827.534,-10.742,259.766,-32.227,-16.113,0.000,0
1644798827.537,-11.719,-24.902,-35.156,-27.344,0.000,0
1644798827.541,-26.855,-662.598,-37.109,-28.809,0.000,0
1644798827.545,-38.086,-795.898,-40.039,-28.320,0.000,0
1644798827.549,-26.367,138.672,-38.086,-39.551,0.000,0
1644798827.553,-23.438,490.234,-39.551,-49.805,0.000,1
1644798827.557,-33.203,209.961,-42.480,-42.969,0.000,0
1644798827.561,-47.363,-68.848,-43.945,-38.086,0.000,0
1644798827.565,-45.898,-45.410,-38.574,-57.617,0.000,0
1644798827.569,-24.414,142.578,-39.551,-55.664,0.000,0
1644798827.573,-17.578,274.414,-44.434,-40.527,0.000,0
1644798827.577,-28.320,358.887,-47.363,-40.527,0.000,0
1644798827.580,-42.969,-194.336,-45.898,-36.133,0.000,0
1644798827.584,-30.273,-658.691,-45.410,-47.363,0.000,0
1644798827.588,-3.906,-648.438,-36.621,-40.039,0.000,0
1644798827.592,-17.090,58.105,-30.273,-21.484,0.000,0
1644798827.596,-33.691,568.359,-33.691,-21.973,0.000,0
1644798827.600,-39.062,-53.711,-34.668,-16.602,0.000,0
1644798827.604,-46.387,-603.516,-35.156,-17.090,0.000,0
1644798827.608,-32.715,-48.340,-34.180,-24.414,0.000,0
1644798827.612,-19.531,503.906,-27.832,-18.555,0.000,0
1644798827.616,-19.531,284.668,-27.832,-11.719,0.000,0
1644798827.620,-28.809,-91.309,-33.203,-5.859,0.000,0
1644798827.623,-33.203,-270.996,-26.855,-23.438,0.000,0
1644798827.627,-27.344,-188.477,-24.414,-33.691,0.000,0
1644798827.631,-20.020,-387.695,-26.855,-9.277,0.000,0
1644798827.635,-7.324,-548.828,-32.715,4.395,0.000,0
1644798827.639,-29.297,-93.262,-38.086,-17.090,0.000,0
1644798827.643,-42.480,-204.590,-38.574,-32.227,0.000,0
1644798827.647,-13.672,-232.910,-40.527,-34.180,0.000,0
1644798827.651,-9.766,300.781,-37.109,-18.066,0.000,0
1644798827.655,-26.855,582.031,-32.227,-2.441,0.000,0
1644798827.659,-27.832,146.973,-29.785,-10.254,0.000,0
1644798827.662,-37.598,-517.090,-26.855,-25.879,0.000,0
1644798827.666,-40.039,-237.305,-25.879,-30.762,0.000,0
1644798827.670,-21.484,379.395,-30.762,-28.809,0.000,0
1644798827.674,-14.648,207.031,-37.109,-39.062,0.000,0
1644798827.678,-35.156,-535.645,-37.598,-33.203,0.000,0
1644798827.682,-47.852,-549.316,-34.180,-35.645,0.000,0
1644798827.686,-32.227,6.348,-29.297,-42.480,0.000,0
1644798827.690,-17.578,144.531,-26.855,-33.203,0.000,0
1644798827.694,-16.113,276.855,-28.320,-27.344,0.000,0
1644798827.698,-19.043,351.074,-29.785,-23.438,0.000,0
1644798827.702,-22.949,-34.180,-32.227,-15.625,0.000,0
1644798827.705,-27.832,-325.195,-30.273,-22.461,0.000,0
1644798827.709,-18.555,-12.695,-29.785,-31.250,0.000,0
1644798827.713,0.000,450.195,-31.738,-17.090,0.000,0
1644798827.717,-6.836,339.355,-28.320,-3.418,0.000,0
1644798827.721,-14.648,-391.113,-28.320,-4.883,0.000,0
1644798827.725,-19.043,-714.844,-30.273,-17.578,0.000,0
1644798827.729,-20.996,-260.742,-28.320,-24.902,0.000,0
1644798827.733,-11.719,97.168,-27.344,-11.719,0.000,0
1644798827.737,-19.043,-305.176,-35.156,6.836,0.000,0
1644798827.741,-41.016,-606.445,-38.086,3.418,0.000,0
1644798827.744,-43.457,-192.871,-30.762,-29.785,0.000,0
1644798827.748,-25.391,64.941,-26.855,-27.832,0.000,0
1644798827.752,-12.695,182.129,-27.344,-6.836,0.000,0
1644798827.756,-16.602,269.531,-28.320,-14.648,0.000,0
1644798827.760,-36.621,96.191,-30.762,-25.879,0.000,0
1644798827.764,-43.945,-246.582,-32.715,-29.785,0.000,0
1644798827.768,-23.438,-339.355,-31.738,-31.250,0.000,0
1644798827.772,-9.277,63.965,-29.785,-25.391,0.000,0
1644798827.776,-10.254,395.996,-30.273,-20.996,0.000,0
1644798827.780,-33.203,-210.449,-33.203,-11.719,0.000,0
1644798827.784,-49.316,-871.582,-32.715,-21.973,0.000,0
1644798827.787,-37.109,-224.609,-27.344,-27.344,0.000,0
1644798827.791,-25.391,447.754,-26.855,-21.973,0.000,0
1644798827.795,-22.949,219.727,-30.762,-21.973,0.000,0
1644798827.799,-42.969,-119.141,-32.715,-14.648,0.000,0
1644798827.803,-57.617,-161.621,-37.598,-34.668,0.000,0
1644798827.807,-39.551,2.930,-37.109,-55.176,0.000,0
1644798827.811,-13.184,197.266,-30.762,-46.875,0.000,0
1644798827.815,-20.996,57.617,-31.250,-34.180,0.000,0
1644798827.819,-41.992,-239.258,-34.180,-37.598,0.000,0
1644798827.823,-50.781,-422.852,-37.109,-50.293,0.000,0
1644798827.826,-43.457,-808.594,-39.551,-36.133,0.000,0
1644798827.830,-25.391,-453.125,-39.062,-25.879,0.000,0
1644798827.834,-20.996,419.434,-36.133,-33.203,0.000,0
1644798827.838,-37.109,20.508,-40.527,-30.273,0.000,0
1644798827.842,-51.758,-416.504,-40.039,-41.504,0.000,0
1644798827.846,-40.527,-114.746,-36.621,-49.805,0.000,0
1644798827.850,-27.344,394.043,-37.109,-34.668,0.000,0
1644798827.854,-28.320,406.738,-39.062,-22.461,0.000,0
1644798827.858,-32.715,60.547,-41.016,-26.855,0.000,0
1644798827.862,-37.598,-341.309,-39.551,-26.855,0.000,0
1644798827.866,-32.227,-363.281,-38.086,-34.668,0.000,0
1644798827.869,-16.113,-29.297,-35.645,-46.387,0.000,0
1644798827.873,-15.137,-279.785,-30.273,-33.691,0.000,0
1644798827.877,-36.621,-32.227,-30.762,-34.668,0.000,0
1644798827.881,-47.363,80.566,-34.668,-32.715,0.000,0
1644798827.885,-39.551,-291.992,-34.180,-30.762,0.000,0
1644798827.889,-16.602,-6.836,-30.273,-38.086,0.000,0
1644798827.893,-5.371,536.133,-27.344,-17.578,0.000,0
1644798827.897,-13.672,281.250,-28.809,-4.883,0.000,0
1644798827.901,-20.996,-351.562,-28.320,-21.484,0.000,0
1644798827.905,-32.227,-402.832,-30.273,-38.086,0.000,0
1644798827.909,-25.879,-158.203,-36.621,-35.645,0.000,0
1644798827.912,-19.043,96.680,-35.156,-8.301,0.000,0
1644798827.916,-20.020,-362.305,-33.691,12.207,0.000,0
1644798827.920,-38.574,-777.832,-34.668,-1.953,0.000,0
1644798827.924,-55.664,-238.770,-35.156,-33.691,0.000,0
1644798827.928,-39.551,71.289,-33.203,-38.574,0.000,0
1644798827.932,-20.508,179.688,-30.273,-17.090,0.000,0
1644798827.936,-15.625,347.656,-27.344,-16.602,0.000,0
1644798827.940,-27.344,270.020,-27.832,-19.043,0.000,0
1644798827.944,-35.645,-179.688,-28.809,-17.090,0.000,0
1644798827.948,-28.320,-129.395,-33.691,-24.902,0.000,0
1644798827.951,-17.090,339.844,-37.109,-18.555,0.000,0
1644798827.955,-14.160,296.387,-34.668,-21.973,0.000,0
1644798827.959,-30.273,-268.066,-37.598,-36.133,0.000,0
1644798827.963,-39.551,-868.652,-34.668,-24.414,0.000,0
1644798827.967,-37.598,-364.258,-29.297,-27.832,0.000,0
1644798827.971,-28.320,381.348,-28.809,-23.438,0.000,0
1644798827.975,-15.625,250.977,-28.320,-3.906,0.000,0
1644798827.979,-21.973,-27.344,-30.273,-5.371,0.000,0
1644798827.983,-34.180,-119.141,-31.250,-19.531,0.000,0
1644798827.987,-38.574,-31.738,-31.250,-28.320,0.000,0
1644798827.991,-26.855,53.223,-25.879,-4.395,0.000,0
1644798827.994,-20.996,239.258,-24.902,1.465,0.000,0
1644798827.998,-29.297,279.785,-31.250,-18.555,0.000,0
1644798828.002,-36.621,-268.066,-39.551,-36.133,0.000,0
1644798828.006,-38.574,-832.031,-43.945,-49.805,0.000,0
1644798828.010,-29.297,-591.797,-41.992,-34.668,0.000,0
1644798828.014,-22.461,199.707,-39.062,-27.832,0.000,0
1644798828.018,-23.926,170.898,-41.016,-38.574,0.000,0
1644798828.022,-38.574,-250.488,-43.457,-38.086,0.000,0
1644798828.026,-36.133,-200.195,-42.480,-42.480,0.000,0
1644798828.030,-13.672,302.246,-38.086,-34.668,0.000,0
1644798828.034,-16.113,427.734,-33.691,-12.207,0.000,0
1644798828.037,-25.879,190.918,-35.156,-14.648,0.000,0
1644798828.041,-39.062,-44.434,-40.039,-31.738,0.000,0
1644798828.045,-39.551,-70.312,-36.621,-33.203,0.000,0
1644798828.049,-13.184,-87.891,-27.832,-23.926,0.000,0
1644798828.053,-3.418,-422.363,-29.297,-20.508,0.000,0
1644798828.057,-14.160,-62.012,-33.203,-18.066,0.000,0
1644798828.061,-36.133,161.133,-34.180,-14.160,0.000,0
1644798828.065,-37.109,-347.656,-35.645,-26.367,0.000,0
1644798828.069,-16.113,-116.699,-33.203,-26.367,0.000,0
1644798828.073,-4.883,312.988,-34.180,-18.066,0.000,0
1644798828.076,-11.719,324.219,-33.691,-26.367,0.000,0
1644798828.080,-25.879,-75.684,-29.785,-17.578,0.000,0
1644798828.084,-30.762,-374.512,-31.738,-27.344,0.000,0
1644798828.088,-20.020,40.527,-29.785,-37.598,0.000,0
1644798828.092,-5.859,388.184,-28.320,-20.996,0.000,0
1644798828.096,-4.395,-9.277,-31.738,-2.441,0.000,0
1644798828.100,-23.926,-579.590,-32.715,-2.441,0.000,0
1644798828.104,-35.645,-516.602,-31.738,-36.133,0.000,0
1644798828.108,-19.043,-163.086,-32.715,-47.363,0.000,0
1644798828.112,-4.395,-108.398,-38.086,-14.648,0.000,0
1644798828.115,-21.484,84.473,-39.551,-25.391,0.000,0
1644798828.119,-39.062,242.188,-39.551,-39.062,0.000,0
1644798828.123,-39.062,-229.980,-43.457,-24.902,0.000,0
1644798828.127,-31.250,-282.227,-37.109,-26.367,0.000,0
1644798828.131,-12.695,80.566,-34.180,-16.602,0.000,0
1644798828.135,-6.836,304.199,-37.598,-2.930,0.000,0
1644798828.139,-21.484,103.516,-36.133,-2.930,0.000,0
1644798828.143,-32.227,-628.906,-38.574,-16.602,0.000,0
1644798828.147,-29.297,-490.723,-32.715,-31.738,0.000,0
1644798828.151,-19.043,338.379,-29.785,-35.156,0.000,0
1644798828.155,-13.184,310.059,-40.039,-36.133,0.000,0
1644798828.158,-24.414,-318.848,-38.574,-14.648,0.000,0
1644798828.162,-44.434,-224.121,-36.133,-20.996,0.000,0
1644798828.166,-36.621,17.090,-42.969,-45.410,0.000,0
1644798828.170,-20.508,36.621,-40.527,-41.504,0.000,0
1644798828.174,-24.902,198.242,-37.598,-40.039,0.000,0
1644798828.178,-28.809,322.266,-39.551,-37.109,0.000,0
1644798828.182,-44.434,-19.043,-41.504,-39.062,0.000,0
1644798828.186,-48.340,-340.332,-40.527,-43.945,0.000,0
1644798828.190,-20.996,-219.727,-32.715,-29.785,0.000,0
1644798828.194,-20.996,66.406,-33.203,-29.297,0.000,0
1644798828.198,-31.250,21.973,-34.180,-27.832,0.000,0
1644798828.201,-35.645,-639.160,-36.621,-16.113,0.000,0
1644798828.205,-36.621,-770.508,-35.156,-20.020,0.000,0
1644798828.209,-20.996,74.219,-30.762,-19.531,0.000,0
1644798828.213,-8.301,424.316,-31.738,-18.066,0.000,0
1644798828.217,-19.531,183.594,-30.762,-28.809,0.000,0
1644798828.221,-41.016,-41.992,-33.691,-26.855,0.000,0
1644798828.225,-36.133,-111.328,-38.086,-39.551,0.000,0
1644798828.229,-21.973,-31.250,-37.598,-41.016,0.000,0
1644798828.233,-17.090,219.727,-35.156,-23.926,0.000,0
1644798828.237,-23.438,180.664,-34.668,-14.160,0.000,0
1644798828.240,-49.805,-177.246,-37.109,-24.902,0.000,0
1644798828.244,-55.176,-426.270,-34.668,-45.410,0.000,0
1644798828.248,-31.250,-767.090,-27.832,-34.668,0.000,0
1644798828.252,-29.785,-127.930,-27.832,-26.855,0.000,0
1644798828.256,-39.062,471.680,-32.227,-23.926,0.000,0
1644798828.260,-41.992,-138.672,-37.109,-24.902,0.000,0
1644798828.264,-46.387,-460.938,-38.086,-36.621,0.000,0
1644798828.268,-42.969,26.855,-34.668,-44.434,0.000,0
1644798828.272,-26.855,495.605,-30.273,-29.297,0.000,0
1644798828.276,-18.555,333.984,-23.926,-11.230,0.000,0
1644798828.280,-34.668,29.297,-28.809,-17.090,0.000,0
1644798828.283,-42.969,-354.980,-36.621,-33.203,0.000,0
1644798828.287,-28.809,-365.234,-30.762,-38.574,0.000,0
1644798828.291,-16.113,-438.965,-24.414,-10.254,0.000,0
1644798828.295,-11.230,-370.605,-22.949,6.836,0.000,0
1644798828.299,-28.809,180.176,-27.832,-8.789,0.000,0
1644798828.303,-51.270,-135.742,-31.250,-34.180,0.000,0
1644798828.307,-41.504,-426.270,-28.809,-40.039,0.000,0
1644798828.311,-17.578,101.562,-28.809,-27.344,0.000,0
1644798828.315,-18.555,614.258,-29.785,-19.043,0.000,0
1644798828.319,-42.969,248.047,-34.180,-28.809,0.000,0
1644798828.323,-60.059,-314.453,-39.551,-49.805,0.000,0
1644798828.326,-45.410,-203.613,-33.203,-44.922,0.000,0
1644798828.330,-19.043,104.980,-23.926,-16.602,0.000,0
1644798828.334,-18.066,47.852,-27.832,-16.113,0.000,0
1644798828.338,-40.039,-447.266,-35.645,-26.367,0.000,0
1644798828.342,-53.711,-483.398,-39.062,-34.180,0.000,0
1644798828.346,-46.387,-80.566,-36.621,-49.316,0.000,0
1644798828.350,-34.668,113.281,-27.832,-31.250,0.000,0
1644798828.354,-25.391,293.945,-24.414,-13.672,0.000,0
1644798828.358,-28.320,416.992,-29.297,-30.273,0.000,2
1644798828.362,-50.781,90.820,-35.156,-39.551,0.000,0
1644798828.365,-51.758,-403.320,-34.180,-51.758,0.000,0
1644798828.369,-31.738,-150.391,-30.273,-42.480,0.000,0
1644798828.373,-17.090,441.406,-28.809,-16.602,0.000,0
1644798828.377,-19.531,288.574,-24.414,-9.277,0.000,0
1644798828.381,-30.273,-547.852,-29.297,-9.766,0.000,0
1644798828.385,-31.250,-815.430,-34.668,-19.043,0.000,0
1644798828.389,-34.180,41.016,-26.367,-24.902,0.000,0
1644798828.393,-32.227,436.523,-31.250,-19.043,0.000,0
1644798828.397,-25.879,240.723,-36.621,-12.695,0.000,0
1644798828.401,-35.156,-39.062,-31.250,-5.859,0.000,0
1644798828.405,-46.875,-146.484,-33.203,-28.809,0.000,0
1644798828.408,-36.133,-12.695,-34.180,-36.133,0.000,0
1644798828.412,-23.438,140.625,-32.227,-33.691,0.000,0
1644798828.416,-37.109,369.141,-34.180,-38.086,0.000,0
1644798828.420,-47.363,173.828,-38.086,-34.180,0.000,0
1644798828.424,-44.434,-444.824,-34.668,-41.504,0.000,0
1644798828.428,-33.203,-706.543,-27.344,-36.621,0.000,0
1644798828.432,-20.996,-75.684,-24.902,-20.996,0.000,0
1644798828.436,-21.973,549.316,-27.832,-3.906,0.000,0
1644798828.440,-27.832,15.137,-34.180,-6.348,0.000,0
1644798828.444,-36.133,-550.781,-35.645,-24.902,0.000,0
1644798828.447,-36.621,-48.340,-32.715,-37.109,0.000,0
1644798828.451,-37.109,438.965,-33.691,-26.367,0.000,0
1644798828.455,-34.668,306.641,-34.668,-29.297,0.000,0
1644798828.459,-40.039,12.207,-31.738,-29.297,0.000,0
1644798828.463,-58.105,-138.184,-34.180,-25.391,0.000,0
1644798828.467,-47.363,-68.848,-35.156,-52.734,0.000,0
1644798828.471,-28.320,-76.660,-33.203,-47.852,0.000,0
1644798828.475,-24.414,-48.828,-31.738,-35.156,0.000,0
1644798828.479,-30.273,-86.426,-30.762,-31.250,0.000,0
1644798828.483,-37.598,-484.863,-31.738,-27.344,0.000,0
1644798828.487,-33.203,-791.016,-32.227,-31.738,0.000,0
1644798828.490,-26.367,-284.180,-27.832,-20.508,0.000,0
1644798828.494,-15.625,523.926,-27.344,-7.324,0.000,0
1644798828.498,-20.996,294.434,-27.832,-6.836,0.000,0
1644798828.502,-38.574,-325.684,-23.926,-26.855,0.000,0
1644798828.506,-33.691,-227.539,-31.250,-48.828,0.000,0
1644798828.510,-22.461,313.965,-31.738,-38.574,0.000,0
1644798828.514,-14.648,418.945,-31.250,-17.578,0.000,0
1644798828.518,-20.996,-119.141,-33.691,-9.766,0.000,0
1644798828.522,-41.992,-420.410,-29.297,-8.301,0.000,0
1644798828.526,-41.992,-100.098,-29.785,-20.996,0.000,0
1644798828.529,-25.391,-8.301,-27.832,-25.879,0.000,0
1644798828.533,-16.113,-183.594,-24.902,-16.602,0.000,0
1644798828.537,-21.973,217.285,-21.484,-24.902,0.000,0
1644798828.541,-39.062,-28.809,-26.367,-32.227,0.000,0
1644798828.545,-47.363,-578.613,-29.297,-24.902,0.000,0
1644798828.549,-35.156,-162.109,-23.926,-24.414,0.000,0
1644798828.553,-17.578,418.945,-26.855,-19.043,0.000,0
1644798828.557,-22.949,401.855,-27.832,-5.371,0.000,0
1644798828.561,-40.039,-200.195,-29.297,4.883,0.000,0
1644798828.565,-40.039,-623.047,-33.203,-10.254,0.000,0
1644798828.569,-27.832,-328.125,-34.180,-30.273,0.000,0
1644798828.572,-23.926,148.926,-39.062,-21.973,0.000,0
1644798828.576,-24.902,-310.547,-42.480,-10.254,0.000,0
1644798828.580,-42.480,-720.215,-40.039,-20.508,0.000,0
1644798828.584,-50.781,-187.012,-30.762,-44.922,0.000,0
1644798828.588,-31.738,12.207,-25.391,-45.898,0.000,0
1644798828.592,-24.414,195.801,-21.484,-32.715,0.000,0
1644798828.596,-23.438,408.203,-20.020,-14.160,0.000,0
1644798828.600,-31.250,121.582,-30.273,-20.996,0.000,0
1644798828.604,-41.992,-429.199,-37.109,-38.086,0.000,0
1644798828.608,-41.504,-370.117,-33.203,-44.922,0.000,0
1644798828.612,-34.180,5.859,-33.691,-38.574,0.000,0
1644798828.615,-31.738,241.211,-35.645,-29.297,0.000,0
1644798828.619,-43.945,0.000,-31.250,-22.949,0.000,0
1644798828.623,-52.246,-765.625,-30.762,-37.598,0.000,0
1644798828.627,-41.504,-369.629,-31.738,-46.875,0.000,0
1644798828.631,-22.949,472.168,-29.297,-35.645,0.000,0
1644798828.635,-20.020,290.527,-29.785,-25.879,0.000,0
1644798828.639,-26.367,-68.359,-30.762,-23.438,0.000,0
1644798828.643,-39.062,-64.453,-30.762,-31.250,0.000,0
1644798828.647,-41.016,-11.230,-28.320,-36.133,0.000,0
1644798828.651,-27.832,141.602,-24.414,-29.297,0.000,0
1644798828.654,-20.508,230.957,-28.320,-21.484,0.000,0
1644798828.658,-36.133,-4.395,-34.668,-35.645,0.000,0
1644798828.662,-61.523,-370.117,-35.645,-38.086,0.000,0
1644798828.666,-45.410,-833.496,-31.250,-28.809,0.000,0
1644798828.670,-27.344,-605.469,-28.809,-35.645,0.000,0
1644798828.674,-32.227,375.977,-29.297,-33.691,0.000,0
1644798828.678,-34.668,335.938,-33.203,-26.855,0.000,0
1644798828.682,-41.016,-244.629,-35.645,-27.344,0.000,0
1644798828.686,-41.992,-244.141,-34.668,-36.621,0.000,0
1644798828.690,-19.043,243.652,-31.738,-41.992,0.000,0
1644798828.694,-2.441,378.418,-31.250,-15.625,0.000,0
1644798828.697,-19.043,171.387,-32.227,-11.719,0.000,0
1644798828.701,-41.504,-49.805,-37.598,-19.043,0.000,0
1644798828.705,-47.363,-363.770,-42.480,-29.297,0.000,0
1644798828.709,-33.203,-286.621,-43.457,-41.504,0.000,0
1644798828.713,-16.113,-285.645,-40.039,-18.555,0.000,0
1644798828.717,-29.297,-96.680,-36.621,-20.996,0.000,0
1644798828.721,-46.875,-55.664,-37.109,-23.926,0.000,0
1644798828.725,-47.852,-390.625,-36.133,-18.555,0.000,0
1644798828.729,-34.668,-139.160,-35.645,-21.973,0.000,0
1644798828.733,-21.973,487.305,-40.527,-7.812,0.000,0
1644798828.737,-19.531,565.918,-39.551,-5.371,0.000,0
1644798828.740,-30.273,-24.414,-38.086,-24.414,0.000,0
1644798828.744,-45.410,-325.684,-38.574,-45.410,0.000,0
1644798828.748,-33.203,-2.930,-38.574,-52.246,0.000,0
1644798828.752,-15.137,186.523,-36.133,-36.621,0.000,0
1644798828.756,-18.555,-307.129,-33.691,-12.695,0.000,0
1644798828.760,-37.109,-794.434,-37.598,-13.184,0.000,0
1644798828.764,-46.875,-356.934,-37.598,-28.809,0.000,0
1644798828.768,-31.250,-22.461,-35.156,-27.344,0.000,0
1644798828.772,-22.949,179.688,-35.645,-20.508,0.000,0
1644798828.776,-22.461,281.250,-33.203,-22.461,0.000,0
1644798828.779,-21.973,105.469,-37.598,-22.461,0.000,0
1644798828.783,-35.156,-220.703,-42.969,-23.438,0.000,0
1644798828.787,-41.016,-284.180,-41.992,-38.574,0.000,0
1644798828.791,-25.391,230.469,-39.551,-25.879,0.000,0
1644798828.795,-20.508,535.645,-37.598,-11.230,0.000,0
1644798828.799,-28.809,63.477,-39.551,-20.020,0.000,0
1644798828.803,-33.203,-770.020,-39.062,-21.484,0.000,0
1644798828.807,-33.691,-441.406,-33.203,-31.738,0.000,0
1644798828.811,-17.090,398.926,-27.344,-20.996,0.000,0
1644798828.815,-20.508,349.121,-29.785,-18.066,0.000,0
1644798828.818,-32.227,93.750,-36.133,-26.367,0.000,0
1644798828.822,-30.762,4.883,-37.598,-23.438,0.000,0
1644798828.826,-25.391,-11.230,-36.133,-20.020,0.000,0
1644798828.830,-12.695,103.516,-34.668,-12.695,0.000,0
1644798828.834,-11.719,150.879,-37.598,-15.625,0.000,0
1644798828.838,-27.832,174.805,-37.598,-16.602,0.000,0
1644798828.842,-44.434,-16.602,-36.621,-12.207,0.000,0
1644798828.846,-32.715,-462.402,-38.574,-23.926,0.000,0
1644798828.850,-20.020,-369.629,-33.691,-37.109,0.000,0
1644798828.854,-24.902,141.113,-31.738,-33.203,0.000,0
1644798828.858,-38.086,349.609,-36.133,-28.809,0.000,0
1644798828.861,-51.758,-382.324,-39.551,-21.973,0.000,0
1644798828.865,-55.176,-657.227,-37.598,-25.391,0.000,0
1644798828.869,-39.062,169.434,-35.645,-35.156,0.000,0
1644798828.873,-22.949,422.852,-36.621,-19.043,0.000,0
1644798828.877,-26.367,269.531,-32.715,-13.184,0.000,0
1644798828.881,-42.480,65.430,-32.715,-29.297,0.000,0
1644798828.885,-58.594,-66.406,-36.133,-47.852,0.000,0
1644798828.889,-46.387,37.109,-31.738,-37.598,0.000,0
1644798828.893,-22.461,2.441,-29.297,-10.742,0.000,0
1644798828.897,-25.879,-50.781,-32.227,-10.742,0.000,0
1644798828.901,-54.688,-272.949,-37.598,-36.133,0.000,0
1644798828.904,-64.941,-687.012,-42.480,-59.570,0.000,0
1644798828.908,-42.969,-790.527,-42.480,-62.988,0.000,0
1644798828.912,-27.344,-78.613,-40.039,-60.059,0.000,0
1644798828.916,-34.180,389.160,-39.062,-48.340,0.000,0
1644798828.920,-44.922,-166.016,-40.039,-39.551,0.000,0
1644798828.924,-45.898,-568.359,-34.668,-47.852,0.000,0
1644798828.928,-39.551,-201.172,-30.273,-69.824,0.000,0
1644798828.932,-29.297,196.777,-35.156,-47.363,0.000,0
1644798828.936,-20.996,86.426,-39.062,-18.555,0.000,0
1644798828.940,-27.344,-357.422,-41.504,-34.668,0.000,0
1644798828.944,-41.504,-721.680,-46.875,-39.062,0.000,0
1644798828.947,-32.715,-508.301,-37.598,-29.297,0.000,0
