timestamps,TP9,AF7,AF8,TP10,Right AUX
1637814729.921,357.910,476.074,10.254,-285.156,0.000,0
1637814729.925,-946.777,-869.141,-971.680,956.055,0.000,0
1637814729.929,-18.066,-154.297,-709.473,-203.613,0.000,0
1637814729.933,921.387,884.277,-16.113,-1000.000,0.000,0
1637814729.937,-940.430,-957.031,648.438,-1000.000,0.000,0
1637814729.941,612.793,744.629,156.250,-570.312,0.000,0
1637814729.945,-1000.000,-790.527,-945.801,-955.078,0.000,0
1637814729.948,-618.652,-809.570,-913.574,403.320,0.000,0
1637814729.952,873.535,727.539,-95.703,-980.957,0.000,0
1637814729.956,-962.402,-964.844,562.012,-1000.000,0.000,0
1637814729.960,835.938,938.477,263.184,-768.555,0.000,0
1637814729.964,-642.578,-377.930,-748.535,813.477,0.000,0
1637814729.968,-856.445,-1000.000,-1000.000,636.719,0.000,0
1637814729.972,726.074,461.426,-265.625,-914.062,0.000,0
1637814729.976,-992.188,-959.961,500.977,-1000.000,0.000,0
1637814729.980,-973.145,-967.773,491.699,-970.703,0.000,0
1637814729.984,-178.711,-42.969,-457.520,406.250,0.000,0
1637814729.988,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814729.991,420.410,204.590,-370.605,-623.535,0.000,0
1637814729.995,-958.984,-950.684,446.289,-1000.000,0.000,0
1637814729.999,-955.566,-948.730,527.344,-1000.000,0.000,0
1637814730.003,83.008,186.035,-385.742,57.617,0.000,0
1637814730.007,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814730.011,122.559,-30.273,-471.680,-269.531,0.000,0
1637814730.015,-949.219,-962.402,389.648,-1000.000,0.000,0
1637814730.019,-947.754,-938.965,607.422,-1000.000,0.000,0
1637814730.023,236.816,234.863,-233.398,-163.574,0.000,0
1637814730.027,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814730.030,-113.770,-198.730,-606.934,-48.340,0.000,0
1637814730.034,-973.633,-995.605,288.574,-1000.000,0.000,0
1637814730.038,-931.152,-918.457,638.672,-1000.000,0.000,0
1637814730.042,229.492,223.145,-159.180,-271.484,0.000,0
1637814730.046,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814730.050,-203.613,-199.707,-757.812,170.410,0.000,0
1637814730.054,-998.047,998.047,147.949,-1000.000,0.000,0
1637814730.058,-918.457,-921.875,649.414,-1000.000,0.000,0
1637814730.062,222.656,307.129,-105.469,-237.793,0.000,0
1637814730.066,-1000.000,-1000.000,-1000.000,-886.230,0.000,0
1637814730.070,-194.336,-297.363,-761.719,77.148,0.000,0
1637814730.073,992.188,964.355,99.121,-1000.000,0.000,1
1637814730.077,-925.293,-924.805,626.953,-1000.000,0.000,0
1637814730.081,424.805,506.348,-8.789,-357.910,0.000,0
1637814730.085,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814730.089,-322.754,-500.488,-861.816,173.828,0.000,0
1637814730.093,971.680,913.086,-27.344,-1000.000,0.000,0
1637814730.097,-939.941,-949.707,627.441,-1000.000,0.000,0
1637814730.101,603.516,737.305,138.184,-555.176,0.000,0
1637814730.105,-1000.000,-807.617,-931.641,-955.078,0.000,0
1637814730.109,-549.805,-732.422,-936.523,403.320,0.000,0
1637814730.113,917.480,814.941,-109.375,-980.957,0.000,0
1637814730.116,-977.539,-986.328,613.770,-1000.000,0.000,0
1637814730.120,845.215,960.938,312.500,-768.555,0.000,0
1637814730.124,-648.926,-376.953,-742.188,813.477,0.000,0
1637814730.128,-826.172,-1000.000,-979.004,636.719,0.000,0
1637814730.132,758.301,560.547,-120.117,-914.062,0.000,0
1637814730.136,-991.699,-968.262,569.336,-1000.000,0.000,0
1637814730.140,-984.375,-971.680,388.672,-970.703,0.000,0
1637814730.144,-223.633,-64.453,-567.871,406.250,0.000,0
1637814730.148,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814730.152,419.922,216.309,-366.699,-623.535,0.000,0
1637814730.155,-955.078,-946.777,438.477,-1000.000,0.000,0
1637814730.159,-963.379,-955.566,532.715,-1000.000,0.000,0
1637814730.163,21.484,131.836,-387.695,57.617,0.000,0
1637814730.167,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814730.171,127.930,-36.133,-468.262,-269.531,0.000,0
1637814730.175,-950.684,-968.262,424.805,-1000.000,0.000,0
1637814730.179,-949.219,-936.523,610.840,-1000.000,0.000,0
1637814730.183,202.148,228.027,-291.504,-163.574,0.000,0
1637814730.187,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814730.191,-106.445,-197.754,-601.562,-48.340,0.000,0
1637814730.195,-976.074,-996.582,285.645,-1000.000,0.000,0
1637814730.198,-931.152,-918.457,619.141,-1000.000,0.000,0
1637814730.202,229.492,223.145,-190.430,-270.996,0.000,0
1637814730.206,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814730.210,-203.613,-198.730,-715.332,169.922,0.000,0
1637814730.214,-998.047,997.559,177.246,-1000.000,0.000,0
1637814730.218,-918.457,-918.945,665.527,-1000.000,0.000,0
1637814730.222,222.656,316.895,-41.504,-256.348,0.000,0
1637814730.226,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814730.230,-194.336,-237.793,-802.734,166.504,0.000,0
1637814730.234,992.188,987.793,86.914,-1000.000,0.000,0
1637814730.238,-922.852,-935.547,658.203,-1000.000,0.000,0
1637814730.241,422.363,535.645,-11.719,-329.590,0.000,0
1637814730.245,-1000.000,-1000.000,-1000.000,-854.980,0.000,0
1637814730.249,-281.738,-432.129,-827.637,170.898,0.000,0
1637814730.253,986.328,953.613,41.016,-1000.000,0.000,0
1637814730.257,-946.289,-964.844,646.484,-1000.000,0.000,0
1637814730.261,606.445,747.070,132.812,-516.113,0.000,0
1637814730.265,-1000.000,-815.918,-943.359,-935.547,0.000,0
1637814730.269,-537.109,-689.941,-917.969,398.438,0.000,0
1637814730.273,919.434,845.703,-66.895,-981.934,0.000,0
1637814730.277,-967.285,-969.727,565.918,-1000.000,0.000,0
1637814730.280,800.293,885.254,194.824,-674.316,0.000,0
1637814730.284,-707.031,-495.605,-793.945,873.535,0.000,0
1637814730.288,-825.195,-1000.000,-987.305,608.887,0.000,0
1637814730.292,730.957,512.695,-236.328,-913.086,0.000,0
1637814730.296,-956.543,-945.312,528.320,-1000.000,0.000,0
1637814730.300,917.969,980.957,364.258,-916.992,0.000,0
1637814730.304,-405.762,-198.730,-631.348,504.883,0.000,0
1637814730.308,-1000.000,-1000.000,-1000.000,906.738,0.000,0
1637814730.312,416.016,185.059,-271.484,-662.598,0.000,0
1637814730.316,-948.730,-944.336,505.371,-1000.000,0.000,0
1637814730.319,-982.910,-965.332,455.078,-1000.000,0.000,0
1637814730.323,-81.055,32.715,-456.055,123.535,0.000,0
1637814730.327,-1000.000,-1000.000,-1000.000,-854.492,0.000,0
1637814730.331,134.766,-24.414,-495.117,-317.383,0.000,0
1637814730.335,-951.660,-974.121,348.633,-1000.000,0.000,0
1637814730.339,-952.148,-934.570,591.309,-1000.000,0.000,0
1637814730.343,134.766,214.355,-264.648,-65.918,0.000,0
1637814730.347,-1000.000,-1000.000,-1000.000,-804.688,0.000,0
1637814730.351,-87.891,-183.594,-592.285,-89.355,0.000,0
1637814730.355,-979.004,-994.141,360.352,-1000.000,0.000,0
1637814730.359,-930.664,-919.922,678.223,-1000.000,0.000,0
1637814730.362,230.469,224.121,-198.242,-270.508,0.000,0
1637814730.366,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814730.370,-203.613,-200.195,-672.363,138.672,0.000,0
1637814730.374,-998.047,999.023,228.516,-1000.000,0.000,0
1637814730.378,-918.457,-917.969,644.043,-1000.000,0.000,0
1637814730.382,222.656,285.645,-110.840,-258.789,0.000,0
1637814730.386,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814730.390,-197.266,-219.727,-774.902,170.410,0.000,0
1637814730.394,994.629,991.699,113.281,-1000.000,0.000,0
1637814730.398,-920.898,-930.664,673.340,-1000.000,0.000,0
1637814730.402,357.422,465.332,36.621,-255.859,0.000,0
1637814730.405,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814730.409,-270.020,-411.621,-837.402,160.645,0.000,0
1637814730.413,981.445,943.848,36.133,-1000.000,0.000,0
1637814730.417,-936.035,-942.383,641.113,-1000.000,0.000,0
1637814730.421,541.016,656.738,88.379,-458.984,0.000,0
1637814730.425,-1000.000,-921.875,-992.188,-903.809,0.000,0
1637814730.429,-512.207,-665.039,-886.230,296.387,0.000,0
1637814730.433,915.039,844.727,-35.156,-1000.000,0.000,0
1637814730.437,-953.613,-966.309,592.285,-1000.000,0.000,0
1637814730.441,751.465,868.652,225.098,-636.719,0.000,0
1637814730.444,-790.039,-549.316,-806.641,978.027,0.000,0
1637814730.448,-755.859,-953.125,-977.539,516.602,0.000,0
1637814730.452,798.828,602.539,-225.098,-951.172,0.000,0
1637814730.456,-981.445,-966.797,495.605,-1000.000,0.000,0
1637814730.460,955.566,-994.141,433.594,-876.953,0.000,0
1637814730.464,-375.000,-169.434,-527.344,615.234,0.000,0
1637814730.468,-1000.000,-1000.000,-1000.000,804.199,0.000,0
1637814730.472,523.926,281.250,-340.332,-779.785,0.000,0
1637814730.476,-968.262,-950.195,465.820,-1000.000,0.000,0
1637814730.480,-964.355,-956.055,482.422,-1000.000,0.000,0
1637814730.484,-36.133,81.543,-454.590,190.430,0.000,0
1637814730.487,-1000.000,-1000.000,-1000.000,-922.363,0.000,0
1637814730.491,234.375,65.918,-391.602,-453.613,0.000,0
1637814730.495,-948.242,-956.055,437.988,-1000.000,0.000,0
1637814730.499,-949.219,-943.359,581.055,-1000.000,0.000,0
1637814730.503,201.660,229.492,-284.180,-54.688,0.000,0
1637814730.507,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814730.511,4.395,-142.090,-554.199,-163.574,0.000,0
1637814730.515,-953.613,-982.422,332.031,-1000.000,0.000,0
1637814730.519,-945.312,-926.270,644.043,-1000.000,0.000,0
1637814730.523,237.793,227.539,-173.340,-269.531,0.000,0
1637814730.527,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814730.530,-203.613,-199.219,-669.922,68.848,0.000,0
1637814730.534,-997.559,998.047,266.602,-1000.000,0.000,0
1637814730.538,-918.457,-917.480,673.340,-1000.000,0.000,0
1637814730.542,222.656,308.594,-91.797,-264.160,0.000,0
1637814730.546,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814730.550,-194.824,-205.566,-692.383,170.410,0.000,0
1637814730.554,992.676,998.535,244.141,-1000.000,0.000,0
1637814730.558,-919.434,-934.570,656.738,-1000.000,0.000,0
1637814730.562,406.250,504.883,-15.625,-255.859,0.000,0
1637814730.566,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814730.570,-220.703,-358.398,-822.266,160.645,0.000,0
1637814730.573,-995.117,975.098,49.316,-1000.000,0.000,0
1637814730.577,-948.242,-958.984,648.438,-1000.000,0.000,0
1637814730.581,574.219,689.453,112.305,-458.496,0.000,0
1637814730.585,-1000.000,-908.203,-972.168,-903.809,0.000,0
1637814730.589,-448.242,-593.750,-885.742,288.086,0.000,0
1637814730.593,954.102,909.668,-6.836,-1000.000,0.000,0
1637814730.597,-967.773,-982.910,652.344,-1000.000,0.000,0
1637814730.601,761.230,880.371,211.914,-637.207,0.000,0
1637814730.605,-812.012,-562.500,-860.840,978.516,0.000,0
1637814730.609,-675.293,-899.414,-932.129,516.602,0.000,0
1637814730.613,880.859,673.828,-114.746,-951.172,0.000,0
1637814730.616,-991.211,-976.562,549.805,-1000.000,0.000,0
1637814730.620,944.336,-990.234,331.543,-883.789,0.000,0
1637814730.624,-458.008,-213.379,-676.270,633.789,0.000,0
1637814730.628,-928.223,-1000.000,-995.605,748.047,0.000,0
1637814730.632,678.223,413.574,-265.625,-867.676,0.000,0
1637814730.636,-981.445,-958.008,459.961,-1000.000,0.000,0
1637814730.640,-975.098,-963.867,534.668,-1000.000,0.000,0
1637814730.644,-88.867,37.109,-380.371,187.988,0.000,0
1637814730.648,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1637814730.651,235.840,79.102,-443.359,-453.613,0.000,0
1637814730.655,-945.801,-956.543,409.668,-1000.000,0.000,0
1637814730.659,-953.613,-945.312,542.969,-1000.000,0.000,0
1637814730.663,129.883,212.402,-356.934,-54.688,0.000,0
1637814730.667,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814730.671,14.648,-147.461,-538.086,-163.574,0.000,0
1637814730.675,-958.984,-985.840,327.148,-1000.000,0.000,0
1637814730.679,-943.359,-924.805,597.168,-1000.000,0.000,0
1637814730.683,237.305,227.051,-220.703,-269.531,0.000,0
1637814730.687,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814730.691,-203.613,-202.637,-688.477,68.848,0.000,0
1637814730.694,-998.047,-998.535,196.777,-1000.000,0.000,0
1637814730.698,-918.457,-917.480,627.441,-1000.000,0.000,0
1637814730.702,222.656,241.211,-135.254,-264.160,0.000,0
1637814730.706,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814730.710,-198.730,-197.754,-771.973,170.410,0.000,0
1637814730.714,995.605,995.117,125.488,-1000.000,0.000,0
1637814730.718,-916.504,-927.246,650.391,-1000.000,0.000,0
1637814730.722,322.266,419.434,-44.434,-256.348,0.000,0
1637814730.726,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814730.730,-207.031,-363.770,-772.461,160.645,0.000,0
1637814730.734,998.535,955.078,137.695,-1000.000,0.000,0
1637814730.737,-938.965,-934.570,637.207,-1000.000,0.000,0
1637814730.741,515.137,597.168,27.832,-458.496,0.000,0
1637814730.745,-1000.000,-997.070,-1000.000,-903.320,0.000,0
1637814730.749,-435.547,-580.078,-876.465,288.086,0.000,0
1637814730.753,945.801,894.043,-28.809,-1000.000,0.000,0
1637814730.757,-955.566,-961.914,619.141,-1000.000,0.000,0
1637814730.761,717.285,811.035,186.523,-637.207,0.000,0
1637814730.765,-865.723,-662.598,-872.070,978.516,0.000,0
1637814730.769,-666.016,-881.836,-949.707,516.602,0.000,0
1637814730.773,877.930,672.852,-149.902,-949.707,0.000,0
1637814730.776,-986.328,-968.750,617.676,-1000.000,0.000,0
1637814730.780,925.293,981.445,352.539,-865.234,0.000,0
1637814730.784,-458.008,-261.230,-714.355,630.859,0.000,0
1637814730.788,-982.422,-1000.000,-999.512,801.270,0.000,0
1637814730.792,589.844,365.723,-247.070,-777.344,0.000,0
1637814730.796,-971.680,-951.660,496.582,-1000.000,0.000,0
1637814730.800,-974.121,-964.844,438.965,-1000.000,0.000,0
1637814730.804,-93.750,13.672,-508.301,219.238,0.000,0
1637814730.808,-1000.000,-1000.000,-1000.000,-925.293,0.000,0
1637814730.812,250.977,116.211,-379.883,-452.148,0.000,0
1637814730.816,-947.266,-954.590,419.434,-1000.000,0.000,0
1637814730.819,-951.660,-944.824,620.117,-1000.000,0.000,0
1637814730.823,126.953,210.449,-241.211,-24.414,0.000,0
1637814730.827,-1000.000,-1000.000,-1000.000,-813.965,0.000,0
1637814730.831,41.992,-94.727,-510.254,-165.039,0.000,0
1637814730.835,-955.566,-973.145,375.488,-1000.000,0.000,0
1637814730.839,-944.336,-931.641,622.070,-1000.000,0.000,0
1637814730.843,237.305,230.957,-212.891,-237.793,0.000,0
1637814730.847,-1000.000,-1000.000,-1000.000,-826.172,0.000,0
1637814730.851,-177.246,-202.148,-616.211,46.875,0.000,0
1637814730.855,-990.723,-998.535,305.664,-1000.000,0.000,0
1637814730.859,-922.363,-917.969,645.508,-1000.000,0.000,0
1637814730.862,224.609,243.652,-139.648,-265.137,0.000,0
1637814730.866,-1000.000,-1000.000,-1000.000,-827.148,0.000,0
1637814730.870,-200.684,-199.219,-759.277,170.410,0.000,0
1637814730.874,998.535,996.582,126.953,-1000.000,0.000,0
1637814730.878,-917.480,-925.293,657.715,-1000.000,0.000,0
1637814730.882,278.320,382.812,-25.391,-255.859,0.000,0
1637814730.886,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814730.890,-201.660,-338.379,-828.125,162.109,0.000,0
1637814730.894,995.605,958.496,50.293,-1000.000,0.000,0
1637814730.898,-934.082,-929.199,646.973,-1000.000,0.000,0
1637814730.902,472.168,559.082,14.648,-420.410,0.000,0
1637814730.905,-1000.000,-1000.000,-1000.000,-890.137,0.000,0
1637814730.909,-423.828,-550.781,-866.699,212.891,0.000,0
1637814730.913,944.824,904.785,-12.207,-1000.000,0.000,0
1637814730.917,-956.543,-969.238,627.930,-1000.000,0.000,0
1637814730.921,734.863,830.078,167.969,-592.773,0.000,0
1637814730.925,-856.934,-675.293,-887.695,-984.375,0.000,0
1637814730.929,-589.355,-782.715,-942.871,456.055,0.000,0
1637814730.933,931.641,798.828,-107.910,-962.402,0.000,0
1637814730.937,991.211,999.512,569.824,-1000.000,0.000,0
1637814730.941,955.078,-982.422,395.508,-776.855,0.000,0
1637814730.945,-475.586,-241.699,-593.750,778.320,0.000,0
1637814730.948,-859.375,-1000.000,-1000.000,697.754,0.000,2
1637814730.952,753.418,529.297,-246.582,-851.562,0.000,0
1637814730.956,-999.023,-970.215,532.715,-1000.000,0.000,0
1637814730.960,-958.008,-954.590,478.516,-965.332,0.000,0
1637814730.964,-122.559,41.016,-494.141,398.926,0.000,0
1637814730.968,-1000.000,-1000.000,-1000.000,976.074,0.000,0
1637814730.972,417.480,193.848,-243.652,-585.938,0.000,0
1637814730.976,-957.520,-945.801,520.508,-1000.000,0.000,0
1637814730.980,-956.543,-951.660,528.320,-1000.000,0.000,0
1637814730.984,117.676,204.590,-347.168,54.199,0.000,0
1637814730.988,-1000.000,-1000.000,-1000.000,-832.031,0.000,0
1637814730.991,62.988,-80.566,-505.371,-269.531,0.000,0
1637814730.995,-954.102,-970.703,354.492,-1000.000,0.000,0
1637814730.999,-947.754,-933.105,618.652,-1000.000,0.000,0
1637814731.003,240.723,231.934,-221.191,-165.039,0.000,0
1637814731.007,-1000.000,-1000.000,-1000.000,-818.359,0.000,0
1637814731.011,-203.613,-203.613,-655.273,-48.340,0.000,0
1637814731.015,-997.559,-997.070,279.785,-1000.000,0.000,0
1637814731.019,-918.457,-917.969,666.016,-1000.000,0.000,0
1637814731.023,222.656,223.145,-181.641,-271.484,0.000,0
1637814731.026,-1000.000,-1000.000,-1000.000,-825.195,0.000,0
1637814731.030,-204.102,-198.730,-756.348,170.410,0.000,0
1637814731.034,-998.047,997.559,115.234,-1000.000,0.000,0
1637814731.038,-918.457,-922.852,629.395,-1000.000,0.000,0
1637814731.042,222.656,327.148,-92.285,-255.859,0.000,0
1637814731.046,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814731.050,-192.871,-315.918,-800.293,165.039,0.000,0
1637814731.054,991.211,958.496,75.684,-1000.000,0.000,0
1637814731.058,-928.711,-927.734,659.180,-1000.000,0.000,0
1637814731.062,469.727,558.594,95.703,-355.469,0.000,0
1637814731.066,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814731.069,-330.566,-479.980,-868.652,173.828,0.000,0
1637814731.073,984.863,944.336,20.996,-1000.000,0.000,0
1637814731.077,-973.633,-983.887,639.160,-1000.000,0.000,0
1637814731.081,742.676,838.867,152.344,-555.176,0.000,0
1637814731.085,-860.352,-684.570,-911.133,-955.566,0.000,0
1637814731.089,-581.055,-739.746,-921.387,403.320,0.000,0
1637814731.093,932.617,835.449,-65.918,-980.957,0.000,0
1637814731.097,-1000.000,-995.605,601.074,-1000.000,0.000,0
1637814731.101,921.875,984.863,308.105,-768.555,0.000,0
1637814731.105,-526.855,-313.965,-714.844,813.477,0.000,0
1637814731.109,-851.074,-1000.000,-998.535,636.719,0.000,0
1637814731.112,746.094,505.371,-257.324,-914.062,0.000,0
1637814731.116,-982.910,-955.566,507.812,-1000.000,0.000,0
1637814731.120,-996.582,-981.934,398.438,-970.703,0.000,0
1637814731.124,-195.801,-68.848,-579.590,406.250,0.000,0
1637814731.128,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814731.132,269.531,131.836,-390.137,-623.535,0.000,0
1637814731.136,-941.895,-949.707,433.105,-1000.000,0.000,0
1637814731.140,-969.727,-955.078,492.676,-1000.000,0.000,0
1637814731.144,15.137,115.234,-429.688,57.617,0.000,0
1637814731.148,-1000.000,-1000.000,-1000.000,-831.055,0.000,0
1637814731.151,30.762,-94.727,-403.320,-269.531,0.000,0
1637814731.155,-966.309,-983.398,435.547,-1000.000,0.000,0
1637814731.159,-938.965,-927.734,553.223,-1000.000,0.000,0
1637814731.163,223.145,229.980,-270.508,-163.574,0.000,0
1637814731.167,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814731.171,-155.273,-203.613,-636.230,-48.340,0.000,0
1637814731.175,-985.840,-997.070,257.812,-1000.000,0.000,0
1637814731.179,-925.293,-918.457,655.273,-1000.000,0.000,0
1637814731.183,226.074,223.633,-144.531,-270.996,0.000,0
1637814731.187,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814731.191,-203.613,-209.473,-758.301,170.410,0.000,0
1637814731.194,-997.559,999.023,226.074,-1000.000,0.000,0
1637814731.198,-922.852,-925.781,718.262,-1000.000,0.000,0
1637814731.202,228.027,257.324,-115.723,-256.348,0.000,0
1637814731.206,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814731.210,-289.062,-407.227,-752.930,165.039,0.000,0
1637814731.214,968.750,914.551,193.848,-1000.000,0.000,0
1637814731.218,-916.016,-897.461,685.547,-1000.000,0.000,0
1637814731.222,282.227,356.445,-24.902,-355.957,0.000,0
1637814731.226,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814731.230,-492.188,-628.906,-841.797,173.828,0.000,0
1637814731.234,872.559,774.902,68.848,-1000.000,0.000,0
1637814731.237,-884.277,-866.211,706.055,-1000.000,0.000,0
1637814731.241,397.949,476.562,112.793,-555.176,0.000,0
1637814731.245,-1000.000,-961.914,-977.539,-955.566,0.000,0
1637814731.249,-738.281,-928.711,-928.223,403.320,0.000,0
1637814731.253,674.805,456.543,-44.434,-980.957,0.000,0
1637814731.257,-853.027,-844.727,676.758,-1000.000,0.000,0
1637814731.261,538.574,631.348,203.613,-768.555,0.000,0
